ID,return_customer
51885.0,0.19667594718661385
51886.0,0.09811868191284241
51887.0,0.11994560055134684
51888.0,0.2164311131145948
51889.0,0.19636672967852822
51890.0,0.23444912330331658
51891.0,0.14223951214664854
51892.0,0.21905193598329978
51893.0,0.10043587045869673
51894.0,0.41280864831196745
51895.0,0.1085116756704443
51896.0,0.2544080991585696
51897.0,0.3062734745764589
51898.0,0.17683767008305917
51899.0,0.1530062241315519
51900.0,0.08777473311394995
51901.0,0.24135425591430892
51902.0,0.2836235215146113
51903.0,0.09899828459665569
51904.0,0.13188819355452952
51905.0,0.16235151760075459
51906.0,0.16693842768578818
51907.0,0.20249516357053202
51908.0,0.2090069312866486
51909.0,0.3069885057340288
51910.0,0.15057049969339867
51911.0,0.29747627585410535
51912.0,0.06913392457762166
51913.0,0.11058735962660511
51914.0,0.1521200872875885
51915.0,0.050061085809067485
51916.0,0.2609614734529689
51917.0,0.15357608899956177
51918.0,0.17352997218116642
51919.0,0.1364646890712854
51920.0,0.4234025682858743
51921.0,0.10923604030249712
51922.0,0.47342616447094843
51923.0,0.2058098799070612
51924.0,0.054141743483616445
51925.0,0.08755785750886162
51926.0,0.211230322146335
51927.0,0.2628873756536028
51928.0,0.04873652479294765
51929.0,0.2868425955514557
51930.0,0.0691473531464937
51931.0,0.09714158967456478
51932.0,0.20015663313859364
51933.0,0.06408251469471066
51934.0,0.20294322430360184
51935.0,0.3126293808360567
51936.0,0.08102311691382347
51937.0,0.0684603079890412
51938.0,0.19767496430210543
51939.0,0.15074188594494842
51940.0,0.16355174424856858
51941.0,0.387363942472925
51942.0,0.12750454946644688
51943.0,0.09213358181427511
51944.0,0.2538027882244291
51945.0,0.2873692560394541
51946.0,0.23625105337725877
51947.0,0.20827731571375258
51948.0,0.1524925880091354
51949.0,0.13542316827928985
51950.0,0.09309550441159914
51951.0,0.09625009934318976
51952.0,0.45121489844579
51953.0,0.09419790869233403
51954.0,0.21438088265544572
51955.0,0.19462575926858505
51956.0,0.16613892361243832
51957.0,0.17960017051855837
51958.0,0.14595113975460938
51959.0,0.23939917253375972
51960.0,0.22011238212498713
51961.0,0.17968062730772047
51962.0,0.07798866194926357
51963.0,0.3072495725565206
51964.0,0.17601565629527013
51965.0,0.06448821378774804
51966.0,0.33467177063790726
51967.0,0.2076736528539892
51968.0,0.10796068191323277
51969.0,0.19992258909359611
51970.0,0.2468041336501073
51971.0,0.39211788935553515
51972.0,0.13016738417898335
51973.0,0.1485283998945476
51974.0,0.2619559767885538
51975.0,0.2877783727299609
51976.0,0.18689666291219467
51977.0,0.13931070733081455
51978.0,0.09676478337808647
51979.0,0.07098232549205996
51980.0,0.16438726910467355
51981.0,0.20935410514317113
51982.0,0.1630351571576381
51983.0,0.1337053907718568
51984.0,0.15101280323612246
51985.0,0.2038233404677307
51986.0,0.14465840354016218
51987.0,0.057947279082558596
51988.0,0.14449729716413887
51989.0,0.15784002924882728
51990.0,0.18434090173667525
51991.0,0.287346508770298
51992.0,0.1596586713549288
51993.0,0.1668602485735917
51994.0,0.27797013513263946
51995.0,0.2328686010095534
51996.0,0.20200646632596558
51997.0,0.19178414249549045
51998.0,0.2700319119722337
51999.0,0.16310248362874954
52000.0,0.08725726922336931
52001.0,0.17892971975540936
52002.0,0.16591932267448065
52003.0,0.1946747823237306
52004.0,0.2073100782038161
52005.0,0.16607048442152184
52006.0,0.17248846392562087
52007.0,0.2813627436446209
52008.0,0.26024228887869466
52009.0,0.3510701807955642
52010.0,0.18911211145481707
52011.0,0.2058105938103616
52012.0,0.17867028950198963
52013.0,0.21424887000617746
52014.0,0.29014396320392344
52015.0,0.16650876678583756
52016.0,0.2574499857229998
52017.0,0.14297272503587316
52018.0,0.4395658810846448
52019.0,0.1599719193127029
52020.0,0.1346459874292159
52021.0,0.07254447796287497
52022.0,0.17079779938384199
52023.0,0.1492915211692765
52024.0,0.09085353829928472
52025.0,0.3047836361345034
52026.0,0.13386514208094252
52027.0,0.21881640661805826
52028.0,0.23331260666861114
52029.0,0.1570654696533952
52030.0,0.09817671868099435
52031.0,0.14521783023057183
52032.0,0.2289523730820566
52033.0,0.06718796814730259
52034.0,0.12788189498525396
52035.0,0.17197553703295623
52036.0,0.13862740481830893
52037.0,0.30518532859594594
52038.0,0.09779228627760389
52039.0,0.155595159405308
52040.0,0.14394014068833855
52041.0,0.35623383885645094
52042.0,0.19163393012776844
52043.0,0.3151541241611687
52044.0,0.1192662433272224
52045.0,0.33939970062167824
52046.0,0.23520310346407025
52047.0,0.2481973582335062
52048.0,0.17589311673754313
52049.0,0.2870438992328737
52050.0,0.1513652620758518
52051.0,0.13297550065009092
52052.0,0.11593937787468395
52053.0,0.15024448889517128
52054.0,0.21831412717033227
52055.0,0.12074802420617047
52056.0,0.10249564308694929
52057.0,0.28532758729699553
52058.0,0.13632933158175684
52059.0,0.08089984868436863
52060.0,0.18864586263076036
52061.0,0.13142218831916458
52062.0,0.20633612118733036
52063.0,0.24774076290325348
52064.0,0.26375640472539486
52065.0,0.2805950043024973
52066.0,0.12274218998647059
52067.0,0.22001787959884683
52068.0,0.14078683407352127
52069.0,0.09358967214861222
52070.0,0.17532644428277636
52071.0,0.23992118209881344
52072.0,0.15705094943068953
52073.0,0.22558043959652543
52074.0,0.10366406940381509
52075.0,0.07562905595724811
52076.0,0.16662774105750652
52077.0,0.21271818707119283
52078.0,0.10313759922535111
52079.0,0.10473312373915175
52080.0,0.09408740841433182
52081.0,0.2972950163428152
52082.0,0.22703900906779714
52083.0,0.26305660298372713
52084.0,0.0780209074868641
52085.0,0.3110482704437576
52086.0,0.27305917200136187
52087.0,0.2531120185085206
52088.0,0.19710249988823553
52089.0,0.36907203554299417
52090.0,0.24676864749930646
52091.0,0.3246135091232282
52092.0,0.1650779542994176
52093.0,0.36884210313537247
52094.0,0.2650761529032834
52095.0,0.15637173623571554
52096.0,0.2444597194521864
52097.0,0.24702108159910546
52098.0,0.3556846196955464
52099.0,0.27353039250660616
52100.0,0.18804369591897577
52101.0,0.10131106763409552
52102.0,0.23223052432370334
52103.0,0.2179073535388295
52104.0,0.13484372719045556
52105.0,0.1680539631444117
52106.0,0.1795636802746157
52107.0,0.302529057858201
52108.0,0.11134494998093852
52109.0,0.13334053742434115
52110.0,0.16634035070568562
52111.0,0.2995784508062841
52112.0,0.21335522902867343
52113.0,0.15336205957635377
52114.0,0.15374562492677588
52115.0,0.41665436725663035
52116.0,0.5172980700691538
52117.0,0.16761140354092136
52118.0,0.08855187889594113
52119.0,0.5596046962032691
52120.0,0.4385966089854794
52121.0,0.23898452679243481
52122.0,0.07096115274329313
52123.0,0.05685923390832136
52124.0,0.4396266937936753
52125.0,0.1058445842362852
52126.0,0.13437541461348376
52127.0,0.29803309024749325
52128.0,0.06218906401335428
52129.0,0.49224396005891335
52130.0,0.20185179703131678
52131.0,0.2611101201211611
52132.0,0.18735667469641878
52133.0,0.11280818726581338
52134.0,0.20264190175754546
52135.0,0.22233538261044422
52136.0,0.26434862196585024
52137.0,0.07409223779455947
52138.0,0.31784356026837035
52139.0,0.2748788512186227
52140.0,0.22034459031931147
52141.0,0.2113548812159371
52142.0,0.16379364560864768
52143.0,0.18501347239194046
52144.0,0.17900242637795227
52145.0,0.07043344723066522
52146.0,0.1446261848807957
52147.0,0.2175130463361209
52148.0,0.28006519622706727
52149.0,0.09943367532588031
52150.0,0.07873624398400249
52151.0,0.1811754175996612
52152.0,0.1316202444357947
52153.0,0.23428506182512096
52154.0,0.2870471784490829
52155.0,0.3365579889343191
52156.0,0.15508892183551615
52157.0,0.1899045282044686
52158.0,0.14588516642776356
52159.0,0.18044935245867172
52160.0,0.13732558211941592
52161.0,0.11801410771205025
52162.0,0.18738624022493183
52163.0,0.1512882217393661
52164.0,0.15477496672903357
52165.0,0.18031760055163334
52166.0,0.3938814971770567
52167.0,0.07217100610181847
52168.0,0.0826605501105295
52169.0,0.2041659682137924
52170.0,0.1231802539070051
52171.0,0.19537869658035595
52172.0,0.15297898510391814
52173.0,0.2823389811860377
52174.0,0.26979757147051764
52175.0,0.24403001827621024
52176.0,0.2569995951753934
52177.0,0.15133930444180338
52178.0,0.12489573258202903
52179.0,0.16645439662756342
52180.0,0.19632548265431998
52181.0,0.2926526810477162
52182.0,0.15515826044765255
52183.0,0.1267484909395675
52184.0,0.13776202731546067
52185.0,0.1563320782899948
52186.0,0.2877115243388441
52187.0,0.15267851403354166
52188.0,0.12563103819519808
52189.0,0.32459660207686214
52190.0,0.07971357777114539
52191.0,0.36428009398084693
52192.0,0.22417890119740244
52193.0,0.2551740045635287
52194.0,0.21931839649468873
52195.0,0.11339188152679923
52196.0,0.16535280544454545
52197.0,0.2175124730882278
52198.0,0.3702190081903489
52199.0,0.2872743576735813
52200.0,0.2412549638757823
52201.0,0.253695701329543
52202.0,0.12573985551859557
52203.0,0.09797123351359863
52204.0,0.17680167161717786
52205.0,0.33034732447513143
52206.0,0.23066331286542063
52207.0,0.4167501301520812
52208.0,0.1788399543367597
52209.0,0.1678357090726564
52210.0,0.2881359349300768
52211.0,0.29277814632555804
52212.0,0.13461254503271627
